about,all,and,are,as,at,be,but,can,do,for,from,get,had,have,he,her,his,if,in,is,it,just,know,like,me,my,no,not,of,on,one,or,out,really,she,so,that,the,there,they,this,to,up,was,we,what,when,with,you
0.031037484552896576,0.11019302037065454,0.3366487030069145,0.0,0.18487101619575153,0.027028727690593817,0.05503452917432905,0.10080139122910514,0.0299017080521896,0.0652419302983052,0.18895228236537778,0.031037484552896576,0.03237412830392223,0.10561644027129431,0.026090704411545797,0.30454217860351696,0.0,0.12854275170264354,0.03213071985921004,0.3957671346960254,0.18875411836017042,0.13057599930280947,0.028471681512811327,0.03316801230546084,0.029036521203550766,0.08072607632918025,0.16207996249549414,0.03525356002811357,0.14025852235801856,0.2566519832816059,0.07313674240111885,0.029690134541377523,0.06322930787398728,0.0,0.0,0.04423797032824487,0.12452222277364482,0.06852973818075488,0.38973464547500564,0.09368331028628646,0.03237412830392223,0.024851176652645978,0.11941702411061926,0.05807304240710153,0.13291385830574132,0.20055823592850663,0.06154901761192454,0.0653248895147516,0.18006467329684583,0.13454346054863375
0.03288341333072122,0.0,0.3147093589184431,0.1310539766832929,0.13057737820375895,0.02863623896255341,0.029153831187846778,0.0800973530840402,0.03168008746001749,0.0691221402571123,0.15014254755925438,0.03288341333072122,0.0685991057313518,0.03729929696290717,0.05528485504631293,0.1613272866651041,0.04801060639577706,0.04539590859027715,0.13616667161842047,0.3261261565304071,0.19998011376647148,0.0922279327292871,0.18099006763466344,0.07028130492599013,0.12305377735045889,0.0,0.09812544828374038,0.14940094566080583,0.05944011288665461,0.203937111124815,0.025828829931322832,0.12582372315706566,0.1339796375503445,0.09606443894511305,0.037503898688496025,0.09373797420577998,0.07915684752121001,0.14521097559973253,0.37162241267179646,0.06617003189769696,0.1371982114627036,0.02632917987380721,0.3373846748318588,0.030763444337614722,0.11265504026525791,0.21248627148497135,0.09781439195483402,0.03460501670224434,0.08176023048411732,0.22807251491665945
0.0,0.0,0.3124955825283086,0.0,0.0,0.2132610118454254,0.0,0.0,0.0,0.0,0.0,0.2448907487121923,0.0,0.0,0.0,0.0,0.0,0.0,0.25351655123898637,0.17348146626847355,0.37232509362149663,0.17171094185919064,0.22464614975109976,0.0,0.22910282582392394,0.0,0.1826909987738007,0.0,0.0,0.0,0.19235355638498133,0.0,0.0,0.0,0.0,0.0,0.1965000759927782,0.36047377622873683,0.15375345409643998,0.24639213226988393,0.0,0.19607978367169146,0.15703659013555735,0.0,0.0,0.0,0.0,0.0,0.0,0.21231391179224485
0.0,0.04234019305972726,0.27392348717052667,0.04752898889526888,0.04735614222235934,0.0830834145196589,0.04229256231210143,0.038731585276212344,0.04595732424746091,0.05013667680816477,0.03630119261417734,0.0,0.049757301793444106,0.0,0.08020003140912654,0.0,0.20894251080265755,0.0,0.0,0.06758587727187973,0.21757873008579068,0.33448053248449894,0.0,0.0,0.044627578385848764,0.12407165699732488,0.10676066747120076,0.05418283417995928,0.0,0.3287169636441266,0.2248145142120144,0.18252858835853825,0.04859003035605155,0.09290514269829259,0.16321724187912176,0.20397417527549871,0.038276797820610796,0.14043538438984174,0.3893508336328672,0.0,0.0,0.11458478372170615,0.39766473956280274,0.13388273515754628,0.12256889016125755,0.0,0.047298772273592034,0.05020042874505895,0.0395356802349733,0.0
0.15762313720370186,0.034975791810649956,0.22627886570589245,0.07852415874564396,0.07823859324345933,0.034316189879652854,0.03493644567185468,0.1279793751725481,0.07592756144433518,0.0,0.5997435833892955,0.039405784300925464,0.041102812784349435,0.0,0.0,0.24165786091917962,0.0,0.054400112423297405,0.0,0.16749117578184924,0.11982292027138645,0.027630297888321755,0.07229638332748098,0.12633222931181012,0.03686532294349824,0.10249137122779002,0.17638270443270387,0.0,0.035614980775823236,0.3258502690952073,0.09285580764829975,0.15078065177724492,0.12041570878590847,0.0,0.08988547066565866,0.0,0.0,0.02900222231119029,0.39585165087748614,0.0,0.1233084383530483,0.06310305882742491,0.10107609259682131,0.03686532294349824,0.0,0.04243876234720666,0.0,0.041468864870685115,0.03265907925928012,0.0
0.0,0.0,0.23934737913005186,0.0,0.37240733824398164,0.10889426306519931,0.0,0.10152802362262332,0.0,0.13142446070921512,0.0,0.0,0.0,0.0,0.10511512277864105,0.0,0.0,0.0,0.0,0.0,0.28517214426409876,0.2630345272047289,0.0,0.13362842301295424,0.0,0.0,0.0932847570588182,0.14203074904713925,0.11301566692764042,0.4308367887863745,0.0,0.0,0.0,0.0,0.0,0.0,0.10033587847270753,0.1840633028844924,0.47105288301913106,0.0,0.13042999598019075,0.0,0.1603704644286117,0.0,0.10709758015278624,0.0,0.12398539420651226,0.0,0.10363581681997677,0.10841065960928557
0.07467409074316064,0.06627924041651495,0.19057741959848867,0.29760707772868034,0.0741311956496461,0.06502929258973145,0.0,0.0,0.0,0.0,0.2841290153409583,0.14934818148632129,0.0778899652959215,0.0,0.0,0.0,0.0,0.0,0.2319130230725292,0.10579877616866129,0.17029862075183733,0.261797526476924,0.06850094199079106,0.07979999656373908,0.06985990812252546,0.0,0.11141526817271916,0.0,0.06749050560598246,0.25728638780203306,0.05865402021022379,0.0,0.07606272128404049,0.0727167478918249,0.0,0.0,0.059918410895005506,0.27479653292527906,0.46883761202288,0.1502638098031681,0.0,0.05979025192171424,0.19153952762112333,0.13971981624505092,0.12791270502905816,0.0,0.0740413888643613,0.0,0.0,0.25896198037014956
0.03767827670614644,0.06688498073250072,0.1923191478627519,0.11262261494689713,0.26183043839077036,0.1968708280864019,0.0668097382405089,0.15296111966732717,0.036299489027749265,0.079201118841741,0.0573451463752416,0.15071310682458575,0.1179027278073955,0.0,0.126692326319306,0.0,0.055011226919072904,0.0,0.07801084211961425,0.18683996462412253,0.2004975194677482,0.2641901507045986,0.03456349345903624,0.040264652997512126,0.14099674587052474,0.03266608624106956,0.1405418955129932,0.0,0.10216097390484155,0.155782670254493,0.08878510798383421,0.07208529433409501,0.2302736248442416,0.0,0.1289174811141885,0.0,0.090699027320987,0.19411557051942152,0.35484181528514147,0.0,0.15720363707652732,0.06033668796811925,0.36241884149762416,0.2114951188057871,0.06454086345548118,0.1623131689067168,0.0,0.11895274206615196,0.09368202007365382,0.03266608624106956
0.061906190617168975,0.09157784291605732,0.2764863074764308,0.18504129376939613,0.040970747085938106,0.05391047607939279,0.14635971536442074,0.13403642358687726,0.039760542563793376,0.06506454101323113,0.14132889848553173,0.041270793744779315,0.12914441918974756,0.0468130110551286,0.13877208104152494,0.0,0.0,0.0,0.12817343266856215,0.20465462641570678,0.20392764828156848,0.24597294373471304,0.01892951236559892,0.06615566054249845,0.05791514494104603,0.03578070510545487,0.015394216745775088,0.07031541500454919,0.16785260041250907,0.22751480924410553,0.09725051673106475,0.11843763467593109,0.1261147816011855,0.020094505833065594,0.07060469902398989,0.029411793117336795,0.11590474333645905,0.30374848677158817,0.28502831721589694,0.20761908983335337,0.3228610479743689,0.03304481019389539,0.30434708004864575,0.05791514494104603,0.10604197816244375,0.04444731753693678,0.0409211127713387,0.0434315164453655,0.08551194627361436,0.1073421153163646
0.03649796967202304,0.09718461982725568,0.25615503625822955,0.07272973791191176,0.18116311184005932,0.06356788881156916,0.09707529165075034,0.08890168226360651,0.03516237379902788,0.03836003509423509,0.08332313455699512,0.07299593934404608,0.07613954352395896,0.08279849756765559,0.1227235714558507,0.26859065800531334,0.1598638473334612,0.05038584280464435,0.03778353999542381,0.18098702909256614,0.08323574928774331,0.12795707435434112,0.1339230396194085,0.03900332532241311,0.03414497294270409,0.09492837219403047,0.08168357401406981,0.08291157503721434,0.1649344774232995,0.125752194443466,0.05733588797587187,0.03491357774830856,0.11153004477061072,0.10662387580984574,0.08325268080589071,0.2601042131233947,0.0,0.10744841135520637,0.3208109946058477,0.11016519756220082,0.11420931528593845,0.05844658514362192,0.42127888136854863,0.13657989177081636,0.2500762437067684,0.07861427902249186,0.14475491235859106,0.038408812290736234,0.09074734373146898,0.18985674438806094
0.0,0.03803512194781549,0.32809528365335755,0.17078532316919623,0.0,0.03731782468065683,0.0,0.06958686121883453,0.16513788018695758,0.0450388739079841,0.1304406227891931,0.08570521116143165,0.08939614606094079,0.0,0.07204544321660705,0.05255913152428172,0.2502635062701507,0.29579243283420875,0.08872401130346776,0.1821416175660628,0.19545573446936915,0.030047118170367943,0.07862014307305697,0.04579416694674105,0.0,0.03715209483893006,0.09590544381243443,0.0,0.11619066218524315,0.3248230058604408,0.10097789884461082,0.12297706887022523,0.0,0.041729361355579996,0.0,0.12215631011829337,0.03438488508602439,0.03153904472944308,0.37666717193695154,0.0,0.044698073030470395,0.20586803730777462,0.35723093756991287,0.040089930240681484,0.03670210539439821,0.0,0.0,0.04509614366796745,0.07103153341345367,0.22291256903358034
0.11336221803697935,0.0335393513718389,0.40986186243170236,0.0,0.22507610553923874,0.03290683900302617,0.0,0.09204248874832095,0.0728092497769566,0.0,0.2300449509214476,0.03778740601232645,0.11824421483937149,0.042861842356095685,0.03176481776628605,0.13903984709791295,0.0,0.05216592365113935,0.07823678846905659,0.18738111770989524,0.08617638409314372,0.13247766832584265,0.034663601276858136,0.08076254668591185,0.0,0.06552139702416934,0.2818979067917457,0.0,0.03415228912638663,0.18227284913402242,0.17808452065888128,0.14458815650006374,0.0,0.03679692982048179,0.0,0.0,0.12128229738426918,0.1390555687667105,0.28469564781646733,0.07603814835216277,0.19707369139895248,0.060511443861190305,0.3150060607794867,0.10605384086788383,0.19418338827958218,0.04069582097968464,0.03746723923773279,0.11929727030217321,0.12527114075789975,0.26208558809667737
0.0,0.0,0.46305507605551777,0.0,0.05146288955796039,0.04514422401055145,0.13788058071777606,0.042090406902556485,0.04994276541828967,0.0,0.19724624712394712,0.10367954950891808,0.0,0.058801290900368265,0.043577508273088435,0.0,0.0,0.0,0.0,0.03672347846018574,0.23644726177208567,0.18174342223351783,0.047554290489919555,0.2215929946304557,0.09699540671730554,0.0,0.27071100860824915,0.05888159551189057,0.0,0.14288938247050442,0.08143684552114824,0.09917877748317432,0.0,0.05048096058584074,0.0,0.07388763781749946,0.08319236012195304,0.03815350204704697,0.5533049165389134,0.0,0.054072278837128285,0.04150721034950012,0.26593871769008304,0.1454931100759583,0.04439937434087379,0.05582977017121677,0.0,0.10910766794046162,0.04296423336127697,0.0
0.0,0.08491058275494022,0.42726152862661,0.0,0.0,0.24992780975925746,0.08481506229918184,0.0,0.0,0.1005459384460537,0.0,0.0,0.19957025163465264,0.0,0.3216721942815492,0.0,0.0,0.0,0.0,0.13553920779396994,0.07272339996420152,0.2012338741113747,0.0,0.0,0.08949778954334797,0.0,0.21410177505563885,0.10866025147888808,0.08646233911880513,0.06592211071188037,0.22542565390033553,0.18302477725003452,0.09744423668055775,0.0,0.0,0.0,0.0,0.07040857319151954,0.42044073261685355,0.09625176433211897,0.09978512581732632,0.22979254598423718,0.12269100255759026,0.08949778954334797,0.08193472237705221,0.0,0.0,0.0,0.07928630943248183,0.24881787109833678
0.22727866837552735,0.04034560676371314,0.37702793722053113,0.1358698974145225,0.09025052338587942,0.2770931554619637,0.0,0.0,0.0,0.04777480924775505,0.24213766530057207,0.0,0.09482661210116956,0.0,0.0,0.0,0.0,0.0,0.04705682389371887,0.22540700940377117,0.06910963515452251,0.06374472603230923,0.12509401365208195,0.0,0.1275757098579349,0.03940893921350337,0.13564176562440242,0.309782147391398,0.28758051052577605,0.15661578742731824,0.10711191104369941,0.08696496303950355,0.27780613866593,0.0,0.0,0.0,0.0,0.06690983655070691,0.28539159187467383,0.045734415052419645,0.04741330605058478,0.0,0.34978275607321224,0.04252523661931163,0.0,0.0,0.0,0.04783555792154426,0.03767321055069402,0.0
0.0,0.20044512175239565,0.1440885329803734,0.0,0.11209570631969301,0.0,0.0,0.09168070295997473,0.0,0.0,0.08592777273171004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39995269327757726,0.08583765584404981,0.07917416786820551,0.0,0.0,0.0,0.0,0.0,0.0,0.20410829285772952,0.4668593152618176,0.0,0.10801487449882621,0.0,0.0,0.0,0.0,0.0,0.08310539492184485,0.6380473770528541,0.0,0.11777943952674368,0.1808207856749694,0.0724079736225483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.01495044277424355,0.34390458162948534,0.13426097091130304,0.1839374758249558,0.014668495163835199,0.044800872664746055,0.06838116543433125,0.0,0.05311021018164716,0.07690832708997762,0.13475238561679284,0.03513888999109084,0.057318060290352246,0.11327543815242162,0.0413187731694834,0.09837092764174304,0.046506782296735646,0.052312041572277,0.27444480648355685,0.17926456184049072,0.14172723453444427,0.046354759353575054,0.054000857938939474,0.0,0.04381005550039475,0.10052665543693758,0.01913211308722896,0.09134198903241379,0.2553559716483681,0.09261308623712632,0.19335409343091184,0.15441550313455904,0.08201267631115884,0.019210824342419722,0.024007954101500976,0.06757823170422007,0.2727347383987134,0.4124426652321243,0.05084194859622245,0.0878472249777271,0.13486737841227,0.4104483835774513,0.03151625009690015,0.04327942424999014,0.03628099637123523,0.06680532487613275,0.08862957192197665,0.04188048392174012,0.04381005550039475
0.11511968227630677,0.0510889722414396,0.2570745797239264,0.22939972814093962,0.28570684975938637,0.0,0.20412599809682802,0.09346943138648549,0.05545351338991967,0.06049644804682566,0.08760425911051832,0.11511968227630677,0.0,0.06528949978997378,0.048385905711902814,0.0,0.0,0.0,0.0,0.0815511871423349,0.0,0.12107833293506892,0.052801491113769236,0.061510961557368585,0.0,0.09980577133637626,0.12882068745458086,0.0,0.05202263251353754,0.23798396677901132,0.22605672541943445,0.11012228936655898,0.3517813027308406,0.05605109369369784,0.0,0.0,0.04618595523619413,0.12709022331371145,0.3252479726121049,0.05791273074105843,0.1200773650960095,0.13826150548231145,0.44292409878021477,0.053849001352947165,0.0,0.0,0.0,0.060573373084218146,0.09540992253963966,0.14970865700456437
0.1413789610340232,0.0,0.22551025823711798,0.07043169027388906,0.2807022172443868,0.18467798666746646,0.06267199700416075,0.11479019778863642,0.2043080719229897,0.07429593968632142,0.2689678882511459,0.0,0.0,0.0,0.1782687966898676,0.0,0.0,0.0,0.14635876123364616,0.1502300286270959,0.26868580775261586,0.19826240628433586,0.0,0.0,0.0,0.06128594162928945,0.26367537088204857,0.0,0.12777842310866894,0.43840365045331053,0.11104848221469021,0.0,0.072004013718393,0.0,0.0,0.0,0.05672116389258778,0.10405335487606453,0.2662922594241489,0.0,0.0,0.05659984348338839,0.22664872064831784,0.0,0.1210872818141146,0.0,0.0,0.0,0.0,0.18385782488786834
0.0,0.0,0.07955563049831876,0.12423464836153696,0.0,0.0,0.22109460896506988,0.10123936967979763,0.12012651962997628,0.0,0.0,0.12468936526639643,0.0,0.0,0.20963254073534168,0.15293270175536106,0.0,0.34427004100117636,0.0,0.2649911525231428,0.09478712413709219,0.17485779648524244,0.0,0.0,0.11665073541138883,0.0,0.0,0.0,0.0,0.3436895026636284,0.1958787171708558,0.0,0.2540161478487231,0.12142103169429833,0.0,0.0,0.3001518417398467,0.1835399931990344,0.07828560572262498,0.0,0.39017751284475943,0.09983661651640943,0.07995725788161238,0.0,0.21358618284939546,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6826034414762149,0.0,0.0,0.0,0.3770180364886267,0.0,0.0,0.0,0.0,0.3177192613980164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815887767360438,0.0,0.0,0.3591065108179455,0.28760161245766086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22109524555285565,0.09811987524125483,0.3526638302825322,0.11014447794718699,0.0,0.0,0.0,0.0,0.0,0.11618757775829401,0.4206249703901073,0.11054762277642782,0.0,0.0,0.09292845057540823,0.0,0.0,0.0,0.11444144877390011,0.15662464827765046,0.08403676785732776,0.07751308094346919,0.10140888519250577,0.0,0.10342070045268253,0.0,0.08246965523728443,0.0,0.09991303383099952,0.2285322654311976,0.0,0.0,0.0,0.10764996982852876,0.0,0.0,0.1774065895965595,0.1627236604277035,0.41644069284140733,0.11122537146253064,0.11530840772093659,0.0,0.35444421277025157,0.10342070045268253,0.0,0.0,0.21922194015519061,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22139321012254015,0.1454650508218176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4121918110846226,0.11058051182149974,0.20399252332365272,0.0,0.0,0.0,0.0,0.1085184130518216,0.0,0.13147143447292106,0.10023872297584675,0.11425797014563008,0.0,0.29634020333195915,0.1416521489905174,0.0,0.0,0.0,0.10706067186039657,0.6393066251889239,0.0,0.15172957109382096,0.23294269666719788,0.0,0.13608702810193135,0.12458690793976825,0.0,0.0,0.0,0.12055982918561976,0.0
0.10807288614243314,0.0,0.20686142507338706,0.2153575323546858,0.10728717534174213,0.09411434761415825,0.09581543883208482,0.17549581472583067,0.0,0.17037987629501547,0.08224175860492129,0.10807288614243314,0.11272709539935274,0.0,0.09084813952752233,0.0,0.0,0.0,0.05593977216647144,0.15311842403560477,0.3286220297216433,0.07577786080750532,0.04956936489446459,0.1732371132404331,0.10110550823329618,0.04684819115511874,0.16124695288454863,0.0613766552592321,0.048838182396741356,0.3723605097591861,0.08488766565337878,0.10338139756059458,0.16512389508606024,0.0,0.0,0.0,0.13007635313760846,0.15908090273138864,0.3731916699292896,0.2174709252776992,0.0,0.2163302232426125,0.13860382734066978,0.0,0.18512304695242857,0.11639102260090603,0.05357860074980976,0.11373101668021472,0.04478480782606814,0.09369638231023748
0.0,0.07982499874665666,0.17214487732119288,0.0,0.178563380106169,0.07831959399127086,0.0,0.1460432049409078,0.0,0.0945238997311049,0.13687904780411098,0.0,0.4690432738102728,0.10201290044110778,0.0756015377360751,0.11030680048318123,0.0,0.0,0.0,0.0,0.06836774784303604,0.12612086132291325,0.0,0.0,0.0,0.0,0.1341856603418414,0.0,0.0,0.18592143290807814,0.3532069061401652,0.08603139997729607,0.0,0.0,0.0,0.0,0.07216418058713427,0.13238312786022963,0.22586234577779882,0.0,0.0,0.07200982924245895,0.5190417923691782,0.16827492419278292,0.15405474556527693,0.0,0.0891735290892933,0.09464409281278252,0.0,0.07797177377325569
0.0,0.022769854355122972,0.2946230263296992,0.10224121115979633,0.12733674356450342,0.0,0.022744239328173613,0.12497522924918772,0.04943017516191679,0.08088802243967405,0.19522179966824366,0.02565385722041757,0.026758652548948,0.0,0.10782562043860118,0.1258588071815957,0.0,0.0,0.05311492935277089,0.21807939039480095,0.17551535444715727,0.25182932439569533,0.0,0.082244498633824,0.047999944574374405,0.04448245438154771,0.03827607880366799,0.058277261092554815,0.11592988795168176,0.2474899518277379,0.060450760561060427,0.12270106346430773,0.20904730646977818,0.024981423267223822,0.058517019050745904,0.0,0.08233851086378681,0.16992860187933115,0.48319944864536896,0.025811136658798355,0.26758652548948,0.041081198865831225,0.21385750861456396,0.047999944574374405,0.2416902343717344,0.13814189581311082,0.0,0.10798783552803044,0.0637849014654579,0.08896490876309542
0.0,0.05084942281840416,0.18276370791036758,0.0,0.17062032491323342,0.049890463042377174,0.0,0.0,0.055193499211613914,0.06021278821595601,0.0871934943445685,0.057289950668063395,0.17927150735675534,0.06498336597442063,0.04815903060974658,0.0,0.0,0.0,0.059307878269784536,0.0811688044289877,0.17420410005872675,0.2811914295663622,0.05255391191660044,0.061222544807041576,0.0,0.0,0.08547777621073677,0.13014422682625237,0.10355741056233819,0.6316482439593243,0.1349980652279351,0.054802970269861716,0.05835530780052314,0.16736483262152907,0.0,0.0,0.13790818623116688,0.2108238568205934,0.2517844995201158,0.0,0.17927150735675534,0.1376132155987378,0.07347454772593506,0.10719302103806308,0.0,0.12339886868984537,0.17041362565861568,0.0,0.04748127902594717,0.14900669294391794
